Country Name,Country Code,JO Year,PIB_mean
Érythrée,ERI,2021,
Espagne,ESP,2021,29001.05776571585
Estonie,EST,2021,23106.225639645323
Éthiopie,ETH,2021,806.9056693437715
Union européenne,EUU,2021,34879.8527350869
Fragile et les situations de conflit touchées,FCS,2021,1777.1840531161176
Finlande,FIN,2021,48231.53316027163
Fidji,FJI,2021,5676.879469914825
France,FRA,2021,39920.87118668665
Îles Féroé,FRO,2021,61805.4339792556
"Micronésie, États fédérés de",FSM,2021,3445.095452087118
Gabon,GAB,2021,7148.248340685121
Royaume-Uni,GBR,2021,41785.88249339755
Géorgie,GEO,2021,4566.236738502715
Ghana,GHA,2021,2147.430332500605
Gibraltar,GIB,2021,
Guinée,GIN,2021,962.968669774074
Gambie,GMB,2021,699.3160858991405
Guinée-Bissau,GNB,2021,808.8369097326703
Guinée équatoriale,GNQ,2021,7119.944941190885
Grèce,GRC,2021,18931.871975584825
Grenade,GRD,2021,9816.449926955616
Groenland,GRL,2021,53358.18877297775
Guatemala,GTM,2021,4416.889442255319
Guam,GUM,2021,37433.20943382367
Guyana,GUY,2021,6352.146460235658
Revenu élevé,HIC,2021,40358.33493363188
"Chine, RAS de Hong Kong",HKG,2021,47291.55696751198
Honduras,HND,2021,2421.898114522305
Pays pauvres très endettés (PPTE),HPC,2021,967.4340290553203
Croatie,HRV,2021,14933.832034182074
Haïti,HTI,2021,1383.52934253383
Hongrie,HUN,2021,16185.25365109005
BIRD seulement,IBD,2021,6316.209101436428
BIRD et IDA,IBT,2021,5016.803646363967
IDA totale,IDA,2021,1394.32651889602
IDA mélange,IDB,2021,1821.8881327019749
Indonésie,IDN,2021,3905.1220604993896
IDA seulement,IDX,2021,1162.62924063322
Île de Man,IMN,2021,84879.0532765457
Inde,IND,2021,1966.2075969719976
Non classifié,INX,2021,
Irlande,IRL,2021,80342.44248906938
"Iran, République islamique d’",IRN,2021,4301.240677134916
Iraq,IRQ,2021,5093.25506970015
Islande,ISL,2021,68484.53516860207
Israël,ISR,2021,43081.83487676202
Italie,ITA,2021,33413.124809998
Jamaïque,JAM,2021,5331.025013331927
Jordanie,JOR,2021,4100.802680046622
Japon,JPN,2021,39757.46924250617
Kazakhstan,KAZ,2021,9163.550891411314
Kenya,KEN,2021,1848.002476606425
République kirghize,KGZ,2021,1289.1069282206524
Cambodge,KHM,2021,2042.6609724598925
Kiribati,KIR,2021,1817.142339877965
Saint-Kitts-et-Nevis,KNA,2021,21955.220740737324
"Corée, République de",KOR,2021,32167.90199418955
Koweït,KWT,2021,29514.89131244513
Amérique latine et Caraïbes (hors revenu élevé),LAC,2021,8109.548316650287
République démocratique populaire lao,LAO,2021,2537.6590635450725
Liban,LBN,2021,8062.4548090874505
Libéria,LBR,2021,666.6060676586051
Libye,LBY,2021,9443.98771127007
Sainte-Lucie,LCA,2021,10795.236331832817
Amérique latine et Caraïbes,LCN,2021,8654.064732073815
Pays les moins avancés: classement de l’ONU,LDC,2021,1073.899030730685
Faible revenu,LIC,2021,636.3861370579345
Liechtenstein,LIE,2021,169278.7000602175
Sri Lanka,LKA,2021,4171.749585981011
"Revenu intermédiaire, tranche inférieure",LMC,2021,2077.66119986544
Revenu faible et intermédiaire,LMY,2021,4764.28028854327
Lesotho,LSO,2021,1060.165518675188
de dividende tardif démographique,LTE,2021,9768.19479154673
Lituanie,LTU,2021,19021.206192925325
Luxembourg,LUX,2021,114169.16265579176
Lettonie,LVA,2021,16810.968547823275
"Région administrative spéciale de Macao, Chine",MAC,2021,70102.67349774818
Saint-Martin (fr),MAF,2021,19033.0594854512
Maroc,MAR,2021,3393.5881347656277
Monaco,MCO,2021,182400.09077555325
Moldova,MDA,2021,4097.707542860838
Madagascar,MDG,2021,485.728621768033
Maldives,MDV,2021,10266.768426471677
"Moyen-Orient, Afrique du Nord, Afghanistan et Pakistan",MEA,2021,5205.29129647626
Mexique,MEX,2021,9736.224508187956
Îles Marshall,MHL,2021,5101.315773806077
Revenu intermédiaire,MIC,2021,5155.366310291068
Macédoine du Nord,MKD,2021,6511.9353543493335
Mali,MLI,2021,961.4072714395627
Malte,MLT,2021,31988.756610960125
Myanmar,MMR,2021,1371.810474779145
Afrique du Nord et Moyen-Orient (hors revenu élevé),MNA,2021,2668.348682642755
Monténégro,MNE,2021,8251.091121652184
Mongolie,MNG,2021,4025.602001476487
Mariannes,MNP,2021,25113.117822262077
Mozambique,MOZ,2021,492.49306267590055
Mauritanie,MRT,2021,1725.194152025525
Maurice,MUS,2021,10724.860260803609
Malawi,MWI,2021,553.092537824188
Malaisie,MYS,2021,10410.517023128145
Amérique du Nord,NAC,2021,61338.381999750105
Namibie,NAM,2021,4765.769929785142
Nouvelle-Calédonie,NCL,2021,33484.81841062435
Niger,NER,2021,560.393991453065
Nigéria,NGA,2021,2054.75799713766
Nicaragua,NIC,2021,2028.711716671645
Pays-Bas,NLD,2021,52622.89680689655
Norvège,NOR,2021,75923.8220413277
Népal,NPL,2021,1142.710075954885
Nauru,NRU,2021,10623.658660351812
Nouvelle-Zélande,NZL,2021,42709.40280985795
Pays membres de l'OCDE,OED,2021,38895.01003592702
Oman,OMN,2021,18421.71930585525
Autres petits états,OSS,2021,12373.2342769306
Pakistan,PAK,2021,1439.34675082311
Panama,PAN,2021,15403.606139151301
Pérou,PER,2021,6721.2479284422525
Philippines,PHL,2021,3208.7500539282223
Palaos,PLW,2021,15657.410917226425
Papouasie-Nouvelle-Guinée,PNG,2021,2512.379433617565
Pologne,POL,2021,15399.25081495085
de Pré-dividende démographique,PRE,2021,1391.2555389905651
Puerto Rico (US),PRI,2021,31066.511720587027
"Corée, République démocratique de",PRK,2021,
Portugal,PRT,2021,22656.572921909377
Paraguay,PRY,2021,5899.3428086212125
Cisjordanie et Gaza,PSE,2021,3518.2795848976552
Petits états insulaires du Pacifique,PSS,2021,4044.7969092208546
de Post-dividende démographique,PST,2021,44853.691818040024
Polynésie française,PYF,2021,21075.405087055296
Qatar,QAT,2021,63211.12788475701
Roumanie,ROU,2021,12326.144468339724
Fédération de Russie,RUS,2021,10856.707275390625
Rwanda,RWA,2021,779.7068471800725
Asie du Sud,SAS,2021,1992.1741507062477
Arabie saoudite,SAU,2021,26798.745180826274
Soudan,SDN,2021,746.3259124755859
Sénégal,SEN,2021,1425.40745073547
Singapour,SGP,2021,63869.9937832904
Îles Salomon,SLB,2021,2177.1942580975374
Sierra Leone,SLE,2021,828.7832544415853
El Salvador,SLV,2021,4130.245608659033
Saint-Marin,SMR,2021,46049.09365204203
République fédérale de Somalie,SOM,2021,519.6361160689937
Serbie,SRB,2021,7490.560184710324
Afrique subsaharienne (hors revenu élevé),SSA,2021,1647.2706991477826
Soudan du Sud,SSD,2021,
Afrique subsaharienne,SSF,2021,1563.2819258328625
Petits états,SST,2021,11484.845275180127
Sao Tomé-et-Principe,STP,2021,1870.9769238243475
Suriname,SUR,2021,6025.080764963024
République slovaque,SVK,2021,19090.111592811452
Slovénie,SVN,2021,25099.339909660725
Suède,SWE,2021,52977.39218889823
Eswatini,SWZ,2021,3798.841396414175
Sint Maarten (Dutch part),SXM,2021,32855.496557234175
Seychelles,SYC,2021,17275.896629762352
République arabe syrienne,SYR,2021,907.8658549205611
Îles Turques-et-Caïques,TCA,2021,27427.972906463074
Tchad,TCD,2021,890.8505217014863
Asie de l’Est et Pacifique (BIRD et IDA),TEA,2021,8081.176544198257
Europe et Asie centrale (BIRD et IDA),TEC,2021,8735.584225601287
Togo,TGO,2021,830.9337921186229
Thaïlande,THA,2021,7026.052210755334
Tadjikistan,TJK,2021,842.2699101559604
Turkménistan,TKM,2021,6298.542428952507
Amérique latine et Caraïbes (BIRD et IDA),TLA,2021,8483.658960994473
Timor-Leste,TLS,2021,1419.7194106780298
Afrique du Nord et Moyen-Orient (BIRD et IDA),TMN,2021,2662.47554124069
Tonga,TON,2021,4595.53114568168
Asie du Sud (BIRD et IDA),TSA,2021,1992.1741507062477
Afrique subsaharienne (BIRD et IDA),TSS,2021,1563.2819258328625
Trinité-et-Tobago,TTO,2021,16951.69509251
Tunisie,TUN,2021,3581.165476886975
Turquie,TUR,2021,9529.64119922386
Tuvalu,TUV,2021,4680.7567592203195
Tanzanie,TZA,2021,1047.6295166015648
Ouganda,UGA,2021,806.3304116292904
Ukraine,UKR,2021,3248.2425537109402
"Revenu intermédiaire, tranche supérieure",UMC,2021,8398.94145207799
Uruguay,URY,2021,18126.96450675975
États-Unis,USA,2021,63138.21230940713
Ouzbékistan,UZB,2021,2005.838687416865
Saint-Vincent-et-les Grenadines,VCT,2021,8376.992178613526
Venezuela,VEN,2021,
Îles Vierges britanniques,VGB,2021,
Îles Vierges (EU),VIR,2021,37612.295528897404
Viet Nam,VNM,2021,3288.339935278
Vanuatu,VUT,2021,3154.2379163982646
Monde,WLD,2021,11108.049777048225
Samoa,WSM,2021,4247.752588623192
Kosovo,XKX,2021,4280.09801272212
"Yémen, Rép. du",YEM,2021,722.5265864283715
Afrique du Sud,ZAF,2021,6411.707038861265
Zambie,ZMB,2021,1289.499066734289
Zimbabwe,ZWE,2021,2283.5766351337074
Aruba,ABW,2024,28650.0793884838
,AFE,2024,1501.38961271799
Afghanistan,AFG,2024,409.57558124653747
,AFW,2024,1710.513933938925
Angola,AGO,2024,2153.7565281538
Albanie,ALB,2024,6801.414587010693
Andorre,AND,2024,42253.32430004247
Le monde arabe,ARB,2024,6953.873982735249
Émirats arabes unis,ARE,2024,44868.41413976563
Argentine,ARG,2024,11849.195284670925
Arménie,ARM,2024,5912.7773293304845
Samoa américaines,ASM,2024,15914.292694110633
Antigua-et-Barbuda,ATG,2024,18579.488808086848
Australie,AUS,2024,60558.063167400396
Autriche,AUT,2024,52643.84191761055
Azerbaïdjan,AZE,2024,6135.394651157385
Burundi,BDI,2024,216.702031511684
Belgique,BEL,2024,50769.2180007077
Bénin,BEN,2024,1294.8627009570325
Burkina Faso,BFA,2024,859.8951104763278
Bangladesh,BGD,2024,2499.80090819832
Bulgarie,BGR,2024,13406.424669957149
Bahreïn,BHR,2024,27812.825798203125
Bahamas,BHS,2024,32433.887537198323
Bosnie-Herzégovine,BIH,2024,7436.068149167482
Bélarus,BLR,2024,7480.994172652823
Belize,BLZ,2024,6469.5645394220155
Bermudes,BMU,2024,118490.00174563425
Bolivie,BOL,2024,3453.74882235737
Brésil,BRA,2024,8676.413264227269
Barbade,BRB,2024,20752.986956822075
Brunéi Darussalam,BRN,2024,31841.2000392887
Bhoutan,BTN,2024,3578.254658386635
Botswana,BWA,2024,7571.562066181385
République centrafricaine,CAF,2024,479.6202341098692
Canada,CAN,2024,51725.40754164082
Europe centrale et les pays baltes,CEB,2024,19520.995498322623
Suisse,CHE,2024,93647.21785973023
Îles Anglo-Normandes,CHI,2024,66478.64052198647
Chili,CHL,2024,15448.575269302451
Chine,CHN,2024,12359.17085109825
Côte d'Ivoire,CIV,2024,2380.93873919869
Cameroun,CMR,2024,1642.4171150751
"Congo, République démocratique du",COD,2024,585.3908090523614
"Congo, République du",COG,2024,2402.141430300843
Colombie,COL,2024,6310.89760777771
Comores,COM,2024,1582.745049893265
Cabo Verde,CPV,2024,4173.81904152665
Costa Rica,CRI,2024,13950.023898478623
Petits états des Caraïbes,CSS,2024,15174.2919157537
Cuba,CUB,2024,9605.26125067263
Curacao,CUW,2024,18974.89638342465
Îles Caïmans,CYM,2024,89682.22481050307
Chypre,CYP,2024,33207.2294921875
République tchèque,CZE,2024,27760.658497854376
Allemagne,DEU,2024,50817.9855399024
Djibouti,DJI,2024,3100.394331533633
Dominique,DMA,2024,8860.193897696923
Danemark,DNK,2024,66814.6679924585
République dominicaine,DOM,2024,9099.243724279148
Algérie,DZA,2024,4557.420436634198
Asie de l’Est et Pacifique (hors revenu élevé),EAP,2024,9649.661027577095
de dividende précoce démographique,EAR,2024,3860.72735903554
Asie de l’Est et Pacifique,EAS,2024,12770.06302900065
Europe et Asie centrale (hors revenu élevé),ECA,2024,7043.9472486246195
Europe et Asie centrale,ECS,2024,27332.867413815522
Équateur,ECU,2024,6194.600355820708
"Égypte, République arabe d’",EGY,2024,3757.14137150449
Zone euro,EMU,2024,41929.230532592126
Érythrée,ERI,2024,
Espagne,ESP,2024,30453.175434974502
Estonie,EST,2024,27618.05329952265
Éthiopie,ETH,2024,942.4447901544254
Union européenne,EUU,2024,38316.91829220135
Fragile et les situations de conflit touchées,FCS,2024,1765.606361429745
Finlande,FIN,2024,51297.4728713351
Fidji,FJI,2024,5208.589761485645
France,FRA,2024,42167.1767559454
Îles Féroé,FRO,2024,67225.9890429994
"Micronésie, États fédérés de",FSM,2024,3630.4371143827675
Gabon,GAB,2024,7816.954447662591
Royaume-Uni,GBR,2024,45648.77088014613
Géorgie,GEO,2024,6099.49504339582
Ghana,GHA,2024,2313.60919330138
Gibraltar,GIB,2024,
Guinée,GIN,2024,1317.679089982385
Gambie,GMB,2024,806.6570878865493
Guinée-Bissau,GNB,2024,896.779208756126
Guinée équatoriale,GNQ,2024,6744.194702888668
Grèce,GRC,2024,20728.499042228723
Grenade,GRD,2024,10108.636426942197
Groenland,GRL,2024,56770.65878287205
Guatemala,GTM,2024,5126.81247827715
Guam,GUM,2024,38796.9891610767
Guyana,GUY,2024,13755.943141264122
Revenu élevé,HIC,2024,45198.67609790098
"Chine, RAS de Hong Kong",HKG,2024,48817.775797803726
Honduras,HND,2024,2818.3775128991574
Pays pauvres très endettés (PPTE),HPC,2024,1067.415456250761
Croatie,HRV,2024,18232.48608092075
Haïti,HTI,2024,1648.0384421891376
Hongrie,HUN,2024,19053.34368203365
BIRD seulement,IBD,2024,7328.231440608215
BIRD et IDA,IBT,2024,5724.51930116811
IDA totale,IDA,2024,1462.4143590124374
IDA mélange,IDB,2024,1821.2659354565624
Indonésie,IDN,2024,4437.0046552940075
IDA seulement,IDX,2024,1270.9497898844752
Île de Man,IMN,2024,87380.6835031706
Inde,IND,2024,2256.056241794945
Non classifié,INX,2024,
Irlande,IRL,2024,99926.69875786413
"Iran, République islamique d’",IRN,2024,4048.576123547917
Iraq,IRQ,2024,5412.43341460089
Islande,ISL,2024,70820.77060607572
Israël,ISR,2024,50949.954389543374
Italie,ITA,2024,35915.839462636126
Jamaïque,JAM,2024,5726.664125259123
Jordanie,JOR,2024,4250.968714986805
Japon,JPN,2024,37006.278418904825
Kazakhstan,KAZ,2024,10724.96904580775
Kenya,KEN,2024,2012.7220689005403
République kirghize,KGZ,2024,1614.3643145227525
Cambodge,KHM,2024,2250.9803548377927
Kiribati,KIR,2024,2055.3247391846276
Saint-Kitts-et-Nevis,KNA,2024,20201.406362963975
"Corée, République de",KOR,2024,33090.719018432275
Koweït,KWT,2024,33328.081995549626
Amérique latine et Caraïbes (hors revenu élevé),LAC,2024,8527.081115761175
République démocratique populaire lao,LAO,2024,2305.795639368095
Liban,LBN,2024,4184.662233485483
Libéria,LBR,2024,707.1414044042335
Libye,LBY,2024,5936.403849316599
Sainte-Lucie,LCA,2024,11382.199916853344
Amérique latine et Caraïbes,LCN,2024,9149.422252351018
Pays les moins avancés: classement de l’ONU,LDC,2024,1186.0656236799273
Faible revenu,LIC,2024,668.0024722945908
Liechtenstein,LIE,2024,190352.85584811127
Sri Lanka,LKA,2024,3746.522611343535
"Revenu intermédiaire, tranche inférieure",LMC,2024,2307.11019800554
Revenu faible et intermédiaire,LMY,2024,5426.641638622841
Lesotho,LSO,2024,982.8944450437825
de dividende tardif démographique,LTE,2024,11581.949417205115
Lituanie,LTU,2024,24292.724286834553
Luxembourg,LUX,2024,126738.29597375524
Lettonie,LVA,2024,20182.23257663145
"Région administrative spéciale de Macao, Chine",MAC,2024,46684.76404591517
Saint-Martin (fr),MAF,2024,21668.3740927942
Maroc,MAR,2024,3570.2022705078152
Monaco,MCO,2024,220836.94188166602
Moldova,MDA,2024,5548.566711449007
Madagascar,MDG,2024,486.6185099328738
Maldives,MDV,2024,10471.600481860725
"Moyen-Orient, Afrique du Nord, Afghanistan et Pakistan",MEA,2024,5682.38592906548
Mexique,MEX,2024,11095.898279555277
Îles Marshall,MHL,2024,6230.437689013513
Revenu intermédiaire,MIC,2024,5904.008994741353
Macédoine du Nord,MKD,2024,7627.730252045927
Mali,MLI,2024,996.5252572085684
Malte,MLT,2024,36576.41602752102
Myanmar,MMR,2024,1281.0462230289174
Afrique du Nord et Moyen-Orient (hors revenu élevé),MNA,2024,2718.57991563896
Monténégro,MNE,2024,9764.424102900364
Mongolie,MNG,2024,4837.753416609712
Mariannes,MNP,2024,20487.364742334365
Mozambique,MOZ,2024,543.3947472568548
Mauritanie,MRT,2024,1956.182341122995
Maurice,MUS,2024,9871.497671747675
Malawi,MWI,2024,606.6420924930817
Malaisie,MYS,2024,10996.953758180007
Amérique du Nord,NAC,2024,71653.978633921
Namibie,NAM,2024,4207.207371921465
Nouvelle-Calédonie,NCL,2024,34032.7493462294
Niger,NER,2024,609.0790409342565
Nigéria,NGA,2024,1943.235918534315
Nicaragua,NIC,2024,2252.2920981533625
Pays-Bas,NLD,2024,59326.31008622383
Norvège,NOR,2024,89544.94003133988
Népal,NPL,2024,1293.8017908861475
Nauru,NRU,2024,12833.99623413545
Nouvelle-Zélande,NZL,2024,47238.840220902646
Pays membres de l'OCDE,OED,2024,43143.38119871367
Oman,OMN,2024,20096.097277071025
Autres petits états,OSS,2024,13712.49457846225
Pakistan,PAK,2024,1409.30216579942
Panama,PAN,2024,16204.802229040775
Pérou,PER,2024,7049.425070612962
Philippines,PHL,2024,3516.029272053077
Palaos,PLW,2024,14526.354823710724
Papouasie-Nouvelle-Guinée,PNG,2024,2776.3869887145725
Pologne,POL,2024,18955.728955127597
de Pré-dividende démographique,PRE,2024,1431.8670004912499
Puerto Rico (US),PRI,2024,34087.06733377162
"Corée, République démocratique de",PRK,2024,
Portugal,PRT,2024,24754.416757201452
Paraguay,PRY,2024,5962.0050560604095
Cisjordanie et Gaza,PSE,2024,3541.7970235623175
Petits états insulaires du Pacifique,PSS,2024,3839.362224283447
de Post-dividende démographique,PST,2024,49993.280129588326
Polynésie française,PYF,2024,21365.544910171702
Qatar,QAT,2024,73083.18164162812
Roumanie,ROU,2024,15507.810464577899
Fédération de Russie,RUS,2024,13078.089599609375
Rwanda,RWA,2024,902.6875341127623
Asie du Sud,SAS,2024,2287.0957528787003
Arabie saoudite,SAU,2024,32731.668013618924
Soudan,SDN,2024,783.3603820800774
Sénégal,SEN,2024,1582.813987991825
Singapour,SGP,2024,79294.37697420627
Îles Salomon,SLB,2024,2035.4306160149977
Sierra Leone,SLE,2024,837.6997812205183
El Salvador,SLV,2024,4769.9618107650695
Saint-Marin,SMR,2024,50953.39988741073
République fédérale de Somalie,SOM,2024,559.4716170728567
Serbie,SRB,2024,10020.928060150918
Afrique subsaharienne (hors revenu élevé),SSA,2024,1657.9143748754525
Soudan du Sud,SSD,2024,
Afrique subsaharienne,SSF,2024,1585.6946800001351
Petits états,SST,2024,12722.357999033826
Sao Tomé-et-Principe,STP,2024,2465.1197793911974
Suriname,SUR,2024,5340.93836604152
République slovaque,SVK,2024,21969.020882386627
Slovénie,SVN,2024,28890.845910368775
Suède,SWE,2024,56173.1876925725
Eswatini,SWZ,2024,3763.106431757523
Sint Maarten (Dutch part),SXM,2024,34313.377773474975
Seychelles,SYC,2024,16030.9425826754
République arabe syrienne,SYR,2024,783.7534387079693
Îles Turques-et-Caïques,TCA,2024,28692.740381560427
Tchad,TCD,2024,942.1003280864848
Asie de l’Est et Pacifique (BIRD et IDA),TEA,2024,9757.983402969785
Europe et Asie centrale (BIRD et IDA),TEC,2024,10490.4840036407
Togo,TGO,2024,919.4118152727037
Thaïlande,THA,2024,7036.826403575322
Tadjikistan,TJK,2024,990.4297910710593
Turkménistan,TKM,2024,7508.201987594342
Amérique latine et Caraïbes (BIRD et IDA),TLA,2024,8924.653773442646
Timor-Leste,TLS,2024,2040.3653219120451
Afrique du Nord et Moyen-Orient (BIRD et IDA),TMN,2024,2712.771150359885
Tonga,TON,2024,4852.4668961328125
Asie du Sud (BIRD et IDA),TSA,2024,2287.0957528787003
Afrique subsaharienne (BIRD et IDA),TSS,2024,1585.6946800001351
Trinité-et-Tobago,TTO,2024,18137.919655971175
Tunisie,TUN,2024,3778.704091479285
Turquie,TUR,2024,10540.528618718094
Tuvalu,TUV,2024,5784.324202867762
Tanzanie,TZA,2024,1177.4036254882826
Ouganda,UGA,2024,923.4836586535071
Ukraine,UKR,2024,4456.246032714846
"Revenu intermédiaire, tranche supérieure",UMC,2024,9795.536319639446
Uruguay,URY,2024,19369.347771448975
États-Unis,USA,2024,73968.6102203286
Ouzbékistan,UZB,2024,2423.6089616667778
Saint-Vincent-et-les Grenadines,VCT,2024,9317.10165787685
Venezuela,VEN,2024,
Îles Vierges britanniques,VGB,2024,
Îles Vierges (EU),VIR,2024,42226.45369588043
Viet Nam,VNM,2024,3927.3202964477478
Vanuatu,VUT,2024,3265.5710034515973
Monde,WLD,2024,12365.299068860473
Samoa,WSM,2024,4061.7375175008956
Kosovo,XKX,2024,5273.367858188532
"Yémen, Rép. du",YEM,2024,
Afrique du Sud,ZAF,2024,6242.489192423953
Zambie,ZMB,2024,1214.1640006329917
Zimbabwe,ZWE,2024,1912.85546541338
